,index,File Name,Nb #,Genotype,phase,min slice,max slice,Daughter Asl Area,Daughter Asl Mean,Daughter Asl Mode,Daughter Asl Min,Daughter Asl Max,Daughter Asl IntDen,Daughter Asl RawIntDensity,Mother Asl Area,Mother Asl Mean,Mother Asl Mode,Mother Asl Min,Mother Asl Max,Mother Asl IntDen,Mother Asl RawIntDensity,Daughter Cnb Area,Daughter Cnb Mean,Daughter Cnb Mode,Daughter Cnb Min,Daughter Cnb Max,Daughter Cnb IntDen,Daughter Cnb RawIntDensity,Mother Cnb Area,Mother Cnb Mean,Mother Cnb Mode,Mother Cnb Min,Mother Cnb Max,Mother Cnb IntDen,Mother Cnb RawIntDensity,Daughter Asl Area background,Daughter Asl Mean background,Daughter Asl Mode background,Daughter Asl Min background,Daughter Asl Max background,Daughter Asl IntDen background,Daughter Asl RawIntDensity background,Mother Asl Area background,Mother Asl Mean background,Mother Asl Mode background,Mother Asl Min background,Mother Asl Max background,Mother Asl IntDen background,Mother Asl RawIntDensity background,Daughter Cnb Area background,Daughter Cnb Mean background,Daughter Cnb Mode background,Daughter Cnb Min background,Daughter Cnb Max background,Daughter Cnb IntDen background,Daughter Cnb RawIntDensity background,Mother Cnb Area background,Mother Cnb Mean background,Mother Cnb Mode background,Mother Cnb Min background,Mother Cnb Max background,Mother Cnb IntDen background,Mother Cnb RawIntDensity background,Sub D/M Cnb ratio,Adjusted Cnb D/M Ratio,Adjusted Asl D/M Ratio,Adjusted Daughter Asl RawIntDensity,Adjusted Daughter Cnb RawIntDensity,Adjusted Mother Cnb RawIntDensity,Adjusted Cnb D/M Ratio - Log10,Original Cnb D/M Ratio - Log10,Daughter Asl IntDensity,Daughter Asl RawIntDen,Mother Asl IntDensity,Mother Asl RawIntDen,Daughter Area,Mother Area,Daughter Cnb IntDensity,Daughter Cnb RawIntDen,Mother Cnb IntDensity,Mother Cnb RawIntDen,Integrated Density - Asl D/M,Integrated Density - Cnb D/M,Daughter Asl/Area,Mother Asl/Area,"Asl D/M, Area Adjusted",Daughter Cnb/Area,Mother Cnb/Area,"Cnb D/M, Area Adjusted",average Cnb IntDen background,Daughter Cnb IntDen / background,Mother Cnb IntDen / background,enriichment?,d/m,Daughter Cnb IntDen - background,Mother Cnb IntDen - background,enrichment?
0,0,PP4KO_males_11_28_batch_MTs405_Asl568_Cnb488_011_SIR_ALX_PP4KO,Nb4,PP4KO,telophase,7.0,26.0,0.12,138374.312,122897.067,69975.836,213339.172,16604.917,10378073.391,0.176,142844.715,115945.91,42797.164,232909.641,25140.67,15712918.609,0.12,40688.584,7446.098,5413.422,154089.141,4882.63,3051643.772,0.176,10773.343,7142.938,1383.405,35278.586,1896.108,1185067.687,0.184,7786.276,6121.446,2661.349,17302.422,1432.675,895421.712,0.184,7786.276,6121.446,2661.349,17302.422,1432.675,895421.712,0.184,4655.407,3578.204,1053.924,10771.454,856.595,535371.79,0.184,4655.407,3578.204,1053.924,10771.454,856.595,535371.79,,2.5750797236951413,0.6604803123625727,10378073.391,3051643.772,,0.4107906792121238,0.4107906792121238,16604.917,10378073.391,25140.67,15712918.609,0.12,0.176,4882.63,4882.63,1896.108,1185067.687,0.6604802895070021,2.575080111470444,86483944.92500001,89277946.64204545,0.9687044581317732,40688.583333333336,6733339.130681818,0.0060428537080402,856.595,,,,3.945824985945417,4026.035,1039.513,Daughter
1,2,PP4KO_males_11_28_batch_MTs405_Asl568_Cnb488_006_SIR_ALX_PP4KO,Nb10,PP4KO,telophase,5.0,17.0,0.157,189409.456,197010.98,61167.672,306933.656,29699.403,18562126.641,0.163,179534.486,189907.94,33908.723,304659.906,29300.028,18312517.586,0.157,17050.172,3769.284,2319.044,84821.562,2673.467,1670916.851,0.163,5544.391,4479.991,671.279,16271.764,904.845,565527.86,0.158,8799.432,7741.928,2410.674,21769.555,1393.83,871143.817,0.158,8799.432,7741.928,2410.674,21769.555,1393.83,871143.817,0.158,3574.466,2747.59,188.928,7761.383,566.195,353872.111,0.158,3574.466,2747.59,188.928,7761.383,566.195,353872.111,,0.3384536218313594,0.9865527770698072,,1670916.851,565527.86,-0.4705008341063662,0.4705008341063662,29300.028,18312517.586,29699.403,18562126.641,0.163,0.157,904.845,904.845,2673.467,1670916.851,0.9865527599999232,0.3384537755655858,112346733.6564417,118230105.99363056,0.950237950919998,5551.196319018405,10642782.49044586,0.0005215925744984,566.195,,,,0.15388522284377187,2107.272,338.65,Mother
2,3,PP4KO_males_11_28_batch_MTs405_Asl568_Cnb488_1515_009_SIR_ALX_Nb9,Nb9,PP4KO,telophase,17.0,31.0,0.093,400969.736,294351.367,133180.312,694538.0,37209.991,23256244.672,0.096,410397.69,249764.197,120925.438,694538.0,39398.178,24623861.414,0.093,4007.066,633.595,619.047,8067.836,371.856,232409.807,0.096,4173.658,1351.05,1250.036,8638.476,400.671,250419.475,0.122,26489.452,29733.489,5450.889,61202.867,3221.117,2013198.367,0.122,26489.452,29733.489,5450.889,61202.867,3221.117,2013198.367,0.122,3916.233,3786.575,437.944,8801.354,476.214,297633.722,0.122,3916.233,3786.575,437.944,8801.354,476.214,297633.722,,0.9280819992135196,0.944459696267522,23256244.672,232409.807,,-0.0324136506855632,-0.0324136506855632,37209.991,23256244.672,39398.178,24623861.414,0.093,0.096,371.856,371.856,400.671,250419.475,0.9444596904963474,0.928083140531758,250067147.01075268,256498556.3958333,0.9749261380826036,3998.451612903226,2608536.1979166665,0.0015328334780619,476.214,,,,1.32077464153726,-104.358,-75.543,None
3,4,PP4KO_males_11_28_batch_MTs405_Asl568_Cnb488_1515_004_SIR_ALX_Nb5,Nb5,PP4KO,telophase,28.0,54.0,0.203,122219.91,101424.261,42959.715,222204.312,24822.049,15644148.43,0.148,128498.997,157436.17,50883.969,190410.125,18961.312,11950406.742,0.203,12516.805,7270.518,2533.501,43641.172,2542.08,1602150.986,0.148,7655.138,8234.6,2797.754,16786.021,1129.592,711927.844,0.155,20223.029,14705.808,10693.076,43304.48,3144.546,1981856.808,0.155,20223.029,14705.808,10693.076,43304.48,3144.546,1981856.808,0.155,6262.732,5636.225,1950.586,10489.261,973.813,613747.773,0.155,6262.732,5636.225,1950.586,10489.261,973.813,613747.773,,0.4443575232428188,0.7638898848008437,,1602150.986,711927.844,-0.3522674625640508,0.3522674625640509,18961.312,11950406.742,24822.049,15644148.43,0.148,0.203,1129.592,1129.592,2542.08,1602150.986,0.7638898787122692,0.4443573766364552,80745991.50000001,77064770.591133,1.0477678825308874,7632.378378378379,7892369.389162561,0.0009670579267182,973.813,,,,0.08223540194639618,1568.2669999999998,155.7790000000001,Mother
4,5,PP4KO_males_11_28_batch_MTs405_Asl568_Cnb488_1515_004_SIR_ALX_Nb8,Nb8,PP4KO,telophase,29.0,59.0,0.16,105670.076,101550.239,49104.309,182697.922,16907.212,10567007.586,0.202,108937.774,122807.189,45312.723,181660.375,21961.855,13726159.562,0.16,21691.009,7405.515,4191.147,51212.754,3470.562,2169100.943,0.202,7126.255,8599.128,1577.836,14280.668,1436.653,897908.149,0.133,22655.524,19760.906,13431.938,37084.723,3008.654,1880408.498,0.133,22655.524,19760.906,13431.938,37084.723,3008.654,1880408.498,0.133,7102.996,8862.006,2894.662,14600.715,943.278,589548.66,0.133,7102.996,8862.006,2894.662,14600.715,943.278,589548.66,,2.4157269821147374,0.7698444374240037,10567007.586,2169100.943,,0.3830478501225247,0.3830478501225247,16907.212,10567007.586,21961.855,13726159.562,0.16,0.202,3470.562,3470.562,1436.653,897908.149,0.7698444416466642,2.4157273885900072,66043797.4125,67951284.96039604,0.9719286022478048,21691.0125,4445089.846534653,0.0048797691945214,943.278,,,,5.373276870097072,2527.2839999999997,493.375,Daughter
5,6,PP4KO_males_11_28_batch_MTs405_Asl568_Cnb488_1515_004_SIR_ALX_Nb9,Nb9,PP4KO,telophase,15.0,61.0,0.189,112916.541,79561.171,55236.621,201756.266,21318.643,13324151.84,0.141,154204.782,153488.106,59833.215,252408.734,21712.033,13570020.816,0.189,25341.753,14174.838,6045.804,107559.594,4784.523,2990326.879,0.141,9892.67,9348.646,3193.852,17850.85,1392.888,870554.981,0.122,26489.452,29733.489,5450.889,61202.867,3221.117,2013198.367,0.122,26489.452,29733.489,5450.889,61202.867,3221.117,2013198.367,0.122,3916.233,3786.575,437.944,8801.354,476.214,297633.722,0.122,3916.233,3786.575,437.944,8801.354,476.214,297633.722,,3.4349661357000496,0.9818814591861124,13324151.84,2990326.879,,0.5359224598377532,0.5359224598377532,21318.643,13324151.84,21712.033,13570020.816,0.189,0.141,4784.523,4784.523,1392.888,870554.981,0.9818814755854508,3.4349660561366027,70498157.88359788,96241282.38297874,0.7325147393928139,25314.93650793651,6174148.80141844,0.0041001500485574,476.214,,,,4.758512500803702,4308.309,916.674,Daughter
6,7,PP4KO_males_11_28_batch_MTs405_Asl568_Cnb488_1515_004_SIR_ALX_Nb11,Nb11,PP4KO,telophase,24.0,56.0,0.174,192173.739,151190.69,43928.262,402871.812,33515.1,20946937.547,0.2,172660.192,174862.894,60482.391,286593.656,34532.038,21582524.023,0.174,16199.568,9683.99,2027.035,66295.25,2825.205,1765752.858,0.2,8410.5,5322.835,2152.031,15568.989,1682.1,1051312.486,0.205,26804.05,19242.576,11732.012,79195.328,5489.47,3430918.439,0.205,26804.05,19242.576,11732.012,79195.328,5489.47,3430918.439,0.205,8680.721,10010.238,3095.375,19410.627,1777.812,1111132.298,0.205,8680.721,10010.238,3095.375,19410.627,1777.812,1111132.298,,1.679569948530032,0.970550873691943,20946937.547,1765752.858,,0.2251980954822525,0.2251980954822525,33515.1,20946937.547,34532.038,21582524.023,0.174,0.2,2825.205,2825.205,1682.1,1051312.486,0.9705508837908726,1.679570180131978,120384698.545977,107912620.11499998,1.115575716887291,16236.810344827589,5256562.43,0.0030888647402267,1777.812,,,,1.542861380015522,1047.393,-95.71199999999999,Daughter
7,8,PP4KO_females_11_27_batch_MTs405_Asl568_Cnb488_1515_006_SIR_ALX_Nb2,Nb2,PP4KO,telophase,26.0,54.0,0.173,271139.109,184390.351,99399.219,484491.781,46852.838,29283023.758,0.192,251465.661,281430.485,85263.898,432797.781,48281.407,30175879.305,0.173,12803.887,5369.411,3228.507,60920.234,2212.512,1382819.784,0.192,5434.244,4263.097,1782.578,10541.377,1043.375,652109.236,0.106,12782.589,11981.826,8294.937,18498.652,1349.841,843650.865,0.106,12782.589,11981.826,8294.937,18498.652,1349.841,843650.865,0.106,5428.845,7265.327,1646.562,9237.084,573.286,358303.785,0.106,5428.845,7265.327,1646.562,9237.084,573.286,358303.785,,2.1205339652634514,0.9704116145887404,29283023.758,1382819.784,,0.326445233083565,0.326445233083565,46852.838,29283023.758,48281.407,30175879.305,0.173,0.192,2212.512,2212.512,1043.375,652109.236,0.9704116120725316,2.120533844495028,169266033.283237,157166038.046875,1.0769886127227637,12789.086705202317,3396402.270833333,0.0037654805542408,573.286,,,,3.581500840755254,1639.226,470.08900000000006,Daughter
8,9,PP4KO_females_11_28_batch_MTs405_Asl568_Cnb488_1515_006_SIR_ALX_Nb1,Nb1,PP4KO,telophase,26.0,53.0,0.208,171805.103,148276.074,39306.895,365577.188,35735.461,22334663.367,0.178,228541.604,283066.588,66427.953,347235.5,40588.989,25368118.016,0.208,13858.237,8241.847,1669.251,55084.633,2882.513,1801570.857,0.178,6452.79,5533.165,1727.639,14982.263,1146.016,716259.736,0.162,29375.708,24013.734,16261.663,46559.832,4747.114,2966946.526,0.162,29375.708,24013.734,16261.663,46559.832,4747.114,2966946.526,0.162,6157.669,2952.459,2789.416,12064.778,995.079,621924.568,0.162,6157.669,2952.459,2789.416,12064.778,995.079,621924.568,,2.515247984007857,0.8804225584615003,22334663.367,1801570.857,,0.4005808095815838,0.4005808095815838,35735.461,22334663.367,40588.989,25368118.016,0.208,0.178,2882.513,2882.513,1146.016,716259.736,0.8804225451390277,2.515246733029905,107378189.26442309,142517516.94382024,0.7534385356064761,13858.235576923078,4023931.101123596,0.0034439544884487,995.079,,,,15.341184343545493,1887.434,150.93700000000013,Daughter
9,10,PP4KO_males_11_28_batch_MTs405_Asl568_Cnb488_1515_003_SIR_ALX_Nb4,Nb4,PP4KO,telophase,32.0,68.0,0.176,220250.16,220452.513,94741.766,351171.656,38790.458,24447767.812,0.195,218964.206,185418.364,78212.602,345965.531,42733.054,26932597.344,0.176,18443.052,11688.422,6005.98,46983.586,3248.19,2047178.761,0.195,15874.025,13319.724,6011.644,30151.883,3097.975,1952505.089,0.157,34114.454,23705.518,19028.297,74719.859,5358.698,3377330.902,0.157,34114.454,23705.518,19028.297,74719.859,5358.698,3377330.902,0.157,16495.156,18571.543,8163.709,31433.627,2591.059,1633020.45,0.157,16495.156,18571.543,8163.709,31433.627,2591.059,1633020.45,,1.048488309983606,0.9077389566159476,24447767.812,2047178.761,,0.0205635927051152,0.0205635927051152,38790.458,24447767.812,42733.054,26932597.344,0.176,0.195,3248.19,3248.19,3097.975,1952505.089,0.907738960103343,1.0484881253076608,138907771.6590909,138115883.81538463,1.0057335030688055,18455.625,10012846.61025641,0.0018431946197093,2591.059,,,,1.3500012104359012,657.1309999999999,506.9159999999997,Daughter
10,11,PP4KO_males_11_28_batch_MTs405_Asl568_Cnb488_1515_004_SIR_ALX_Nb1,Nb1,PP4KO,telophase,7.0,36.0,0.162,103489.659,64003.915,46835.645,158103.422,16723.929,10452455.523,0.168,124647.237,116917.955,35870.75,202522.031,20940.736,13087959.852,0.162,44464.087,16594.227,4363.12,206373.672,7185.396,4490872.753,0.168,17102.977,10526.095,4313.806,56456.293,2873.3,1795812.628,0.133,23047.108,17013.33,14083.698,62469.867,3060.656,1912909.96,0.133,23047.108,17013.33,14083.698,62469.867,3060.656,1912909.96,0.133,8937.401,8647.474,2910.75,15964.984,1186.887,741804.259,0.133,8937.401,8647.474,2910.75,15964.984,1186.887,741804.259,,2.500746839051629,0.7986313864954848,10452455.523,4490872.753,,0.3980697285286282,0.3980697285286282,16723.929,10452455.523,20940.736,13087959.852,0.162,0.168,7185.396,7185.396,2873.3,1795812.628,0.7986313852579011,2.500746876413879,64521330.38888889,77904522.92857142,0.8282103267360584,44354.29629629629,10689360.88095238,0.0041493871139978,1186.887,,,,3.612114919182012,5998.509,1686.4130000000002,Daughter
11,12,PP4KO_males_11_28_batch_MTs405_Asl568_Cnb488_1515_006_SIR_ALX_Nb2,Nb2,PP4KO,telophase,11.0,32.0,0.16,97813.648,64260.469,23318.426,185817.078,15650.184,9781364.766,0.17,133527.518,165512.042,51760.68,262015.906,22646.267,14153916.887,0.16,12015.227,2760.166,1449.014,53088.207,1922.436,1201522.718,0.17,6157.621,4890.783,662.413,15192.113,1044.333,652707.83,0.106,12782.589,11981.826,8294.937,18498.652,1349.841,843650.865,0.106,12782.589,11981.826,8294.937,18498.652,1349.841,843650.865,0.106,5428.845,7265.327,1646.562,9237.084,573.286,358303.785,0.106,5428.845,7265.327,1646.562,9237.084,573.286,358303.785,,1.8408277988636967,0.6910712309596736,9781364.766,1201522.718,,0.265013164114492,0.265013164114492,15650.184,9781364.766,22646.267,14153916.887,0.16,0.17,1922.436,1922.436,1044.333,652707.83,0.6910712480781048,1.8408266328843383,61133529.7875,83258334.62941176,0.7342631828946532,12015.225,3839457.823529411,0.0031294066902797,573.286,,,,2.934793559488429,1349.15,471.04700000000014,Daughter
12,13,PP4KO_males_11_28_batch_MTs405_Asl568_Cnb488_1515_006_SIR_ALX_Nb9,Nb9,PP4KO,telophase,10.0,38.0,0.086,204541.858,141133.418,84369.312,306225.969,17672.416,11045260.312,0.176,224125.85,131616.663,56570.047,555581.312,39446.15,24653843.508,0.086,15208.481,8549.65,5668.795,39971.07,1314.013,821257.95,0.176,26249.479,4710.381,4280.561,77636.43,4619.908,2887442.681,0.104,32666.21,23500.841,12870.924,91747.992,3397.286,2123303.647,0.104,32666.21,23500.841,12870.924,91747.992,3397.286,2123303.647,0.104,6520.211,6847.019,1995.662,10650.347,678.102,423813.722,0.104,6520.211,6847.019,1995.662,10650.347,678.102,423813.722,,0.2844239836877302,0.4480137268826213,11045260.312,821257.95,,-0.5460337850728362,-0.5460337850728362,17672.416,11045260.312,39446.15,24653843.508,0.086,0.176,1314.013,1314.013,4619.908,2887442.681,0.4480137098297299,0.2844240621241808,128433259.44186048,140078656.29545456,0.9168653015272252,15279.22093023256,16405924.323863637,0.0009313233822496,678.102,,,,0.15697405519787977,635.911,3941.8060000000005,Mother
13,14,PP4KO_males_11_28_batch_MTs405_Asl568_Cnb488_1515_007_SIR_ALX_Nb2,Nb2,PP4KO,telophase,53.0,83.0,0.2,140439.271,156542.165,29347.287,236089.438,28087.854,17554908.877,0.261,121650.074,138337.043,44805.566,203902.297,31726.339,19828962.137,0.2,6441.498,3227.19,2601.59,11753.221,1288.3,805187.297,0.261,6537.364,4721.877,1182.684,13679.698,1704.945,1065590.405,0.194,18258.0,11940.249,5086.986,45418.836,3534.749,2209218.013,0.194,18258.0,11940.249,5086.986,45418.836,3534.749,2209218.013,0.194,6478.493,4031.682,1581.218,17070.574,1254.236,783897.672,0.194,6478.493,4031.682,1581.218,17070.574,1254.236,783897.672,,0.7556255135386659,0.8853165766171538,17554908.877,805187.297,,-0.1216933866395756,-0.1216933866395756,28087.854,17554908.877,31726.339,19828962.137,0.2,0.261,1288.3,1288.3,1704.945,1065590.405,0.8853165819100653,0.7556255480382065,87774544.38499999,75973035.00766283,1.1553381324853855,6441.499999999999,4082721.858237548,0.0015777464700425,1254.236,,,,0.7577153984439382,34.06399999999985,450.70899999999983,Mother
14,15,PP4KO_males_11_28_batch_MTs405_Asl568_Cnb488_1515_009_SIR_ALX_Nb2,Nb2,PP4KO,telophase,1.0,32.0,0.077,324877.499,206457.741,202228.438,511571.75,24950.592,15594119.953,0.157,388002.566,170650.035,165110.531,732355.75,60838.802,38024251.453,0.077,10851.412,8538.822,5581.018,18524.572,833.388,520867.752,0.157,18917.105,8142.713,2463.692,67078.336,2966.202,1853876.315,0.141,41584.007,27311.521,15115.396,76941.297,5855.028,3659392.643,0.141,41584.007,27311.521,15115.396,76941.297,5855.028,3659392.643,0.141,10573.804,9425.971,3267.164,20129.779,1488.792,930494.731,0.141,10573.804,9425.971,3267.164,20129.779,1488.792,930494.731,,0.2809614362002354,0.4101098471925256,15594119.953,520867.752,,-0.5513532857702793,-0.5513532857702793,24950.592,15594119.953,60838.802,38024251.453,0.077,0.157,833.388,833.388,2966.202,1853876.315,0.4101098506180315,0.2809613101198098,202521038.35064936,242192684.4140128,0.8361980001198249,10823.22077922078,11808129.39490446,0.0009165906315263,1488.792,,,,0.516976173571456,-655.4039999999999,1477.4100000000003,Mother
15,16,PP4KO_males_11_28_batch_MTs405_Asl568_Cnb488_1515_009_SIR_ALX_Nb3,Nb3,PP4KO,telophase,1.0,26.0,0.203,171589.0,167863.736,58643.344,300724.906,34866.885,21791802.949,0.194,181551.072,147420.207,51811.613,338078.281,35148.288,21967679.746,0.203,11857.963,7212.582,1837.628,55797.945,2409.538,1505961.331,0.194,8563.313,4597.661,2314.222,17113.215,1657.857,1036160.84,0.176,28105.435,19210.769,12561.896,59195.086,4946.557,3091597.851,0.176,28105.435,19210.769,12561.896,59195.086,4946.557,3091597.851,0.176,8243.954,5986.907,2526.598,20067.967,1450.936,906834.915,0.176,8243.954,5986.907,2526.598,20067.967,1450.936,906834.915,,1.4534049858514244,0.9919938382645066,21791802.949,1505961.331,,0.1623866456907675,0.1623866456907675,34866.885,21791802.949,35148.288,21967679.746,0.203,0.194,2409.538,2409.538,1657.857,1036160.84,0.9919938348064066,1.4534052092550804,107348783.0,113235462.6082474,0.9480138158783956,11869.645320197043,5341035.257731958,0.0022223491790311,1450.936,,,,5.600450252067225,958.6020000000001,206.92100000000005,Daughter
16,17,PP4KO_males_11_28_batch_MTs405_Asl568_Cnb488_1515_009_SIR_ALX_Nb4,Nb4,PP4KO,telophase,4.0,23.0,0.165,184746.236,158535.268,70326.594,322632.969,30446.18,19028862.273,0.162,225873.286,121718.104,74725.75,433831.5,36501.123,22813201.914,0.165,10102.452,6185.221,1077.132,46960.316,1664.884,1040552.518,0.162,6214.248,7435.789,1502.32,19478.273,1004.222,627639.026,0.149,24942.541,21852.612,10434.692,43840.262,3711.45,2319656.293,0.149,24942.541,21852.612,10434.692,43840.262,3711.45,2319656.293,0.149,6619.397,4292.796,2115.114,14930.898,984.966,615603.917,0.149,6619.397,4292.796,2115.114,14930.898,984.966,615603.917,,1.6578837116479754,0.8341162430742513,19028862.273,1040552.518,,0.2195540647180103,0.2195540647180103,30446.18,19028862.273,36501.123,22813201.914,0.165,0.162,1664.884,1664.884,1004.222,627639.026,0.8341162544505822,1.6578844120124834,115326438.0181818,140822234.03703704,0.8189504932001739,10090.20606060606,3874314.975308642,0.0026043845492459,984.966,,,,1.641063989020645,679.918,19.255999999999972,Daughter
17,18,PP4KO_males_11_28_batch_MTs405_Asl568_Cnb488_1515_009_SIR_ALX_Nb12,Nb12,PP4KO,telophase,38.0,61.0,0.154,84972.266,82633.609,33530.168,150464.875,13051.74,8157337.578,0.187,79447.441,93930.185,26169.848,134248.641,14872.561,9295350.629,0.154,5978.416,4670.209,813.915,11968.845,918.285,573927.98,0.187,4151.502,4835.196,980.208,9752.447,777.161,485725.719,0.131,10635.427,6646.874,4450.601,26499.459,1395.368,872104.993,0.131,10635.427,6646.874,4450.601,26499.459,1395.368,872104.993,0.131,4121.648,4018.129,1743.158,7160.764,540.76,337975.125,0.131,4121.648,4018.129,1743.158,7160.764,540.76,337975.125,,1.1815886158583255,0.8775717994489005,8157337.578,573927.98,,0.0724662980674954,0.0724662980674954,13051.74,8157337.578,14872.561,9295350.629,0.154,0.187,918.285,918.285,777.161,485725.719,0.8775717914352478,1.1815891430475796,52969724.53246753,49707757.37433156,1.0656228993308077,5962.88961038961,2597463.7379679144,0.0022956584622253,540.76,,,,1.6409535548932639,377.525,236.40099999999995,Daughter
18,19,PP4KO_males_11_28_batch_MTs405_Asl568_Cnb488_1515_010_SIR_ALX_Nb2,Nb2,PP4KO,telophase,1.0,15.0,0.186,192230.741,140361.059,72149.742,316374.875,35678.025,22298765.93,0.222,179752.417,239249.134,45331.746,325009.781,39976.938,24985586.027,0.186,5962.789,4236.593,738.908,16045.014,1106.694,691683.561,0.222,13863.688,6203.583,1107.541,71625.742,3083.284,1927052.651,0.178,21127.148,11436.748,7279.947,44618.227,3752.181,2345113.403,0.178,21127.148,11436.748,7279.947,44618.227,3752.181,2345113.403,0.178,4612.794,3851.205,592.079,11498.435,819.232,512020.103,0.178,4612.794,3851.205,592.079,11498.435,819.232,512020.103,,0.3589334005176592,0.8924651959695258,22298765.93,691683.561,,-0.4449861265495139,-0.4449861265495139,35678.025,22298765.93,39976.938,24985586.027,0.186,0.222,1106.694,1106.694,3083.284,1927052.651,0.8924651757971058,0.3589335267202113,119885838.33333331,112547684.8063063,1.065200395189434,5949.967741935484,8680417.346846847,0.0006854471973167,819.232,,,,0.11738690331641292,287.462,2264.052,Mother
19,20,PP4KO_males_11_28_batch_MTs405_Asl568_Cnb488_1515_010_SIR_ALX_Nb3,Nb3,PP4KO,telophase,1.0,25.0,0.133,223989.159,218087.022,124676.508,326474.75,29745.76,18591100.227,0.17,256057.218,179509.133,118550.375,469234.469,43427.304,27142065.133,0.133,23662.079,10636.773,3976.91,83275.75,3142.324,1963952.541,0.17,9127.25,6605.044,3986.437,15644.934,1547.982,967488.493,0.158,27184.843,27828.688,7705.919,58963.918,4306.079,2691299.42,0.158,27184.843,27828.688,7705.919,58963.918,4306.079,2691299.42,0.158,7030.756,5696.791,1756.804,13417.344,1113.672,696044.821,0.158,7030.756,5696.791,1756.804,13417.344,1113.672,696044.821,,2.029949250259455,0.6849552580432238,18591100.227,1963952.541,,0.3074851804709548,0.3074851804709548,29745.76,18591100.227,43427.304,27142065.133,0.133,0.17,3142.324,3142.324,1547.982,967488.493,0.6849552530362004,2.0299486686537698,139782708.47368422,159659206.66470587,0.8755067208071282,23626.496240601504,5691108.782352941,0.004151475071758,1113.672,,,,4.9769085465337195,2028.652,434.30999999999995,Daughter
20,21,PP4KO_males_11_28_batch_MTs405_Asl568_Cnb488_1515_010_SIR_ALX_Nb4,Nb4,PP4KO,telophase,12.0,38.0,0.205,133037.07,55151.219,38861.551,307903.812,27245.992,17028744.98,0.226,173654.549,89036.944,44810.605,299236.281,39176.466,24485291.418,0.205,7259.565,6603.201,731.158,18312.947,1486.759,929224.324,0.226,6525.624,6464.193,182.396,13310.069,1472.181,920112.941,0.155,23007.131,18261.796,8883.362,58386.023,3570.707,2231691.665,0.155,23007.131,18261.796,8883.362,58386.023,3570.707,2231691.665,0.155,6458.281,6027.703,9.503,12795.057,1300.0,626453.292,0.155,6458.281,6027.703,9.503,12795.057,1300.0,626453.292,,1.0099024615283614,0.6954683401269045,17028744.98,929224.324,,0.0042794307474261,0.0042794307474261,27245.992,17028744.98,39176.466,24485291.418,0.205,0.226,1486.759,1486.759,1472.181,920112.941,0.6954683457155119,1.009902315000669,83067048.68292683,108341997.42477876,0.766711438383807,7252.482926829269,4071296.199115044,0.0017813695128361,1300.0,,,,1.1094600581163978,186.75900000000001,172.18100000000004,Daughter
21,22,PP4KO_males_11_28_batch_MTs405_Asl568_Cnb488_1515_011_SIR_ALX_Nb3,Nb3,PP4KO,telophase,30.0,59.0,0.16,200366.074,86923.661,75670.68,378908.906,32058.572,20036607.422,0.195,184101.928,133965.579,45361.145,408284.906,35936.696,22460435.25,0.16,15277.138,9497.254,3326.57,60770.027,2444.342,1527713.802,0.195,7349.682,5699.795,1423.806,14226.769,1434.658,896661.26,0.162,20326.199,12574.802,7771.012,46811.336,3284.714,2052946.093,0.162,20326.199,12574.802,7771.012,46811.336,3284.714,2052946.093,0.162,7167.253,5724.649,3295.876,12507.223,1158.228,723892.596,0.162,7167.253,5724.649,3295.876,12507.223,1158.228,723892.596,,1.7037803127571274,0.8920845566427746,20036607.422,1527713.802,,0.2314135956489172,0.2314135956489172,32058.572,20036607.422,35936.696,22460435.25,0.16,0.195,2444.342,2444.342,1434.658,896661.26,0.8920845700450591,1.7037802737655945,125228796.3875,115181719.23076925,1.0872280534083816,15277.1375,4598262.871794872,0.0033223714967902,1158.228,,,,5.1777176365949575,1286.114,276.42999999999984,Daughter
22,23,PP4KO_males_11_28_batch_MTs405_Asl568_Cnb488_1515_011_SIR_ALX_Nb8,Nb8,PP4KO,telophase,1.0,20.0,0.126,158116.324,134056.414,56481.543,297198.719,19985.903,12491189.598,0.147,182386.416,166405.801,56227.098,326138.562,26847.28,16779550.238,0.126,11668.878,6555.579,5600.053,22470.041,1474.946,921841.35,0.147,39183.374,8175.543,3566.058,127779.547,5767.793,3604870.408,0.139,28212.255,16209.492,9827.459,103187.484,3927.146,2454466.187,0.139,28212.255,16209.492,9827.459,103187.484,3927.146,2454466.187,0.139,9212.356,8548.92,3254.775,21446.734,1282.36,801474.994,0.139,9212.356,8548.92,3254.775,21446.734,1282.36,801474.994,,0.2557210788921098,0.7444293452938734,12491189.598,921841.35,,-0.5922334719376044,-0.5922334719376044,19985.903,12491189.598,26847.28,16779550.238,0.126,0.147,1474.946,1474.946,5767.793,3604870.408,0.744429342562822,0.2557210357583914,99136425.38095236,114146600.25850342,0.8685009028428522,11705.920634920634,24522927.945578232,0.0004773459621501,1282.36,,,,0.03465628738647699,192.586,4485.433,Mother
